ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
127624,Shannon Vreeland,F,20.0,188.0,79.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
127631,"Jan Johannes ""Jur"" Vrieling",M,42.0,186.0,81.0,Netherlands,NED,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
127672,Stephan Vuckovic,M,28.0,179.0,73.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Triathlon,Triathlon Men's Olympic Distance,Silver
127689,"Vladimir ""Vlada"" Vujasinovi",M,27.0,187.0,98.0,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Bronze
127689,"Vladimir ""Vlada"" Vujasinovi",M,30.0,187.0,98.0,Serbia and Montenegro,SCG,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Silver
127689,"Vladimir ""Vlada"" Vujasinovi",M,34.0,187.0,98.0,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Bronze
127690,Branimir Vujevi,M,25.0,183.0,85.0,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Bronze
127691,Goran Vujevi,M,27.0,192.0,94.0,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Gold
127701,Nenad Vukani,M,26.0,196.0,97.0,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Bronze
127705,Marina Vukevi-Raji,F,18.0,175.0,70.0,Montenegro,MNE,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Silver
127711,Paola Vukojicic,F,26.0,164.0,58.0,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Silver
127711,Paola Vukojicic,F,29.0,164.0,58.0,Argentina,ARG,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Bronze
127711,Paola Vukojicic,F,33.0,164.0,58.0,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Bronze
127714,Drago Vukovi,M,21.0,194.0,90.0,Croatia,CRO,2004 Summer,2004,Summer,Athina,Handball,Handball Men's Handball,Gold
127714,Drago Vukovi,M,28.0,194.0,90.0,Croatia,CRO,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,Bronze
127735,Igor Vuurovi,M,25.0,200.0,86.0,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Gold
127738,Arkady Arkadyevich Vyachanin,M,24.0,202.0,91.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Backstroke,Bronze
127738,Arkady Arkadyevich Vyachanin,M,24.0,202.0,91.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Backstroke,Bronze
127739,Anna Viktorovna Vyakhireva,F,21.0,168.0,63.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Gold
127805,Kazuhiro Wada,M,32.0,182.0,90.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Bronze
127810,Tsuyoshi Wada,M,23.0,179.0,77.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Bronze
127814,"Robert Norman ""Rob"" Waddell",M,25.0,200.0,103.0,New Zealand,NZL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Single Sculls,Gold
127833,"Dwyane Tyrone Wade, Jr.",M,22.0,193.0,96.0,United States,USA,2004 Summer,2004,Summer,Athina,Basketball,Basketball Men's Basketball,Bronze
127833,"Dwyane Tyrone Wade, Jr.",M,26.0,193.0,96.0,United States,USA,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,Gold
127873,"Alyson Kay ""Aly"" Wagner (-Eyre)",F,24.0,165.0,59.0,United States,USA,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Gold
127873,"Alyson Kay ""Aly"" Wagner (-Eyre)",F,27.0,165.0,59.0,United States,USA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Gold
127923,Katrin Wagner-Augustin,F,22.0,179.0,70.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold
127923,Katrin Wagner-Augustin,F,22.0,179.0,70.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
127923,Katrin Wagner-Augustin,F,26.0,179.0,70.0,Germany,GER,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
127923,Katrin Wagner-Augustin,F,30.0,179.0,70.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Bronze
127923,Katrin Wagner-Augustin,F,30.0,179.0,70.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
127923,Katrin Wagner-Augustin,F,34.0,179.0,70.0,Germany,GER,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
127925,Sandra Wagner-Sachse,F,31.0,164.0,75.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Team,Bronze
127973,Erick Wainaina,M,26.0,175.0,58.0,Kenya,KEN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,Silver
128021,Walace Souza Silva,M,21.0,188.0,75.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Gold
128033,Keshorn Walcott,M,19.0,183.0,90.0,Trinidad and Tobago,TTO,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Javelin Throw,Gold
128033,Keshorn Walcott,M,23.0,183.0,90.0,Trinidad and Tobago,TTO,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Javelin Throw,Bronze
128036,Marta Walczykiewicz,F,29.0,165.0,63.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",Silver
128051,Jan-Ove Waldner,M,34.0,179.0,76.0,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Table Tennis,Table Tennis Men's Singles,Silver
128067,Peggy Waleska,F,24.0,180.0,69.0,Germany,GER,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Double Sculls,Silver
128070,Walewska Moreira de Oliveira,F,21.0,190.0,73.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Bronze
128070,Walewska Moreira de Oliveira,F,29.0,190.0,73.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Gold
128077,Bianca Michaela Walkden,F,24.0,182.0,74.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Heavyweight,Bronze
128079,Kira Walkenhorst,F,25.0,184.0,75.0,Germany-1,GER,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Gold
128103,Ian James Walker,M,30.0,174.0,73.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Two Person Keelboat,Silver
128123,Melaine Antoinette Walker,F,25.0,165.0,53.0,Jamaica,JAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 400 metres Hurdles,Gold
128126,Neil Scott Walker,M,24.0,195.0,90.0,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
128126,Neil Scott Walker,M,24.0,195.0,90.0,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
128126,Neil Scott Walker,M,28.0,195.0,90.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
128126,Neil Scott Walker,M,28.0,195.0,90.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
128138,Sarah Walker,F,24.0,176.0,74.0,New Zealand,NZL,2012 Summer,2012,Summer,London,Cycling,Cycling Women's BMX,Silver
128145,"Christopher James ""Chris"" Walker-Hebborn",M,26.0,184.0,84.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
128152,Wallace Leandro de Souza,M,25.0,198.0,87.0,Brazil,BRA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,Silver
128152,Wallace Leandro de Souza,M,29.0,198.0,87.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Gold
128156,"Daniel ""Dan"" Wallace",M,23.0,188.0,80.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
128161,Ji Glenn Wallace,M,23.0,175.0,70.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Trampolining,Trampolining Men's Individual,Silver
128165,"Kenneth Maxwell ""Ken"" Wallace",M,25.0,190.0,90.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Gold
128165,"Kenneth Maxwell ""Ken"" Wallace",M,25.0,190.0,90.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Bronze
128165,"Kenneth Maxwell ""Ken"" Wallace",M,33.0,190.0,90.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
128262,Campbell Walsh,M,26.0,174.0,62.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Silver
128267,Daniel Walsh,M,29.0,201.0,100.0,United States,USA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Bronze
128283,"Tomas ""Tom"" Walsh",M,24.0,185.0,120.0,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Shot Put,Bronze
128285,Kerri Lee Walsh Jennings,F,25.0,191.0,73.0,United States-1,USA,2004 Summer,2004,Summer,Athina,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Gold
128285,Kerri Lee Walsh Jennings,F,29.0,191.0,73.0,United States-1,USA,2008 Summer,2008,Summer,Beijing,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Gold
128285,Kerri Lee Walsh Jennings,F,33.0,191.0,73.0,United States-1,USA,2012 Summer,2012,Summer,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Gold
128285,Kerri Lee Walsh Jennings,F,37.0,191.0,73.0,United States-1,USA,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Bronze
128303,Louisa Walter (-Keller),F,25.0,170.0,66.0,Germany,GER,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Gold
128315,"David ""Dave"" Walters",M,20.0,191.0,86.0,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
128349,Sally Ellen Walton,F,31.0,180.0,68.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Bronze
128355,Marcus Cooper Walz,M,21.0,184.0,82.0,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Gold
128361,"Mary Abigail ""Abby"" Wambach",F,24.0,180.0,81.0,United States,USA,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Gold
128361,"Mary Abigail ""Abby"" Wambach",F,32.0,180.0,81.0,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold
128366,Margaret Nyairera Wambui,F,20.0,,66.0,Kenya,KEN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 800 metres,Bronze
128367,"Getenesh ""Gete"" Wami Degife",F,25.0,152.0,42.0,Ethiopia,ETH,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 5,000 metres",Bronze
128367,"Getenesh ""Gete"" Wami Degife",F,25.0,152.0,42.0,Ethiopia,ETH,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 10,000 metres",Silver
128416,Wang Cheng-Pang,M,17.0,178.0,84.0,Chinese Taipei,TPE,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Team,Silver
128418,Wang Chengyi,F,21.0,157.0,50.0,China,CHN,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Bronze
128443,Wang Feng,M,29.0,170.0,67.0,China,CHN,2008 Summer,2008,Summer,Beijing,Diving,Diving Men's Synchronized Springboard,Gold
128446,Wang Gi-Chun,M,19.0,171.0,73.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Lightweight,Silver
128452,Wang Haibin,M,26.0,185.0,83.0,China,CHN,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Foil, Team",Silver
128452,Wang Haibin,M,30.0,185.0,83.0,China,CHN,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's Foil, Team",Silver
128456,Wang Hao,M,20.0,175.0,78.0,China,CHN,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Men's Singles,Silver
128456,Wang Hao,M,24.0,175.0,78.0,China,CHN,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Men's Singles,Silver
128456,Wang Hao,M,24.0,175.0,78.0,China,CHN,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Men's Team,Gold
128456,Wang Hao,M,28.0,175.0,78.0,China,CHN,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Men's Singles,Silver
128456,Wang Hao,M,28.0,175.0,78.0,China,CHN,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Men's Team,Gold
128458,Wang Hao,F,19.0,156.0,50.0,China,CHN,2012 Summer,2012,Summer,London,Diving,Diving Women's Synchronized Platform,Gold
128481,Wang Jiao,F,20.0,177.0,72.0,China,CHN,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Gold
128482,Wang Jie,F,24.0,187.0,72.0,China-1,CHN,2008 Summer,2008,Summer,Beijing,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Silver
128496,Wang Jue Gu,F,28.0,155.0,63.0,Singapore,SGP,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Women's Team,Silver
128496,Wang Jue Gu,F,32.0,155.0,63.0,Singapore,SGP,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Women's Team,Bronze
128503,Wang Lei,M,23.0,190.0,108.0,China,CHN,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's epee, Individual",Silver
128514,Wang Lina,F,26.0,181.0,75.0,China,CHN,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,Gold
128519,Wang Liping,F,24.0,163.0,46.0,China,CHN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 20 kilometres Walk,Gold
128520,Wang Liqin,M,22.0,192.0,85.0,China-2,CHN,2000 Summer,2000,Summer,Sydney,Table Tennis,Table Tennis Men's Doubles,Gold
128520,Wang Liqin,M,26.0,192.0,85.0,China,CHN,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Men's Singles,Bronze
128520,Wang Liqin,M,30.0,192.0,85.0,China,CHN,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Men's Singles,Bronze
128520,Wang Liqin,M,30.0,192.0,85.0,China,CHN,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Men's Team,Gold
128531,Wang Mingjuan,F,26.0,150.0,48.0,China,CHN,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Flyweight,Gold
128536,Wang Na,F,24.0,172.0,58.0,China,CHN,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
128539,Wang Nan,F,21.0,166.0,60.0,China,CHN,2000 Summer,2000,Summer,Sydney,Table Tennis,Table Tennis Women's Singles,Gold
128539,Wang Nan,F,21.0,166.0,60.0,China-1,CHN,2000 Summer,2000,Summer,Sydney,Table Tennis,Table Tennis Women's Doubles,Gold
128539,Wang Nan,F,25.0,166.0,60.0,China-1,CHN,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Women's Doubles,Gold
128539,Wang Nan,F,29.0,166.0,60.0,China,CHN,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Women's Singles,Silver
128539,Wang Nan,F,29.0,166.0,60.0,China,CHN,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Women's Team,Gold
128565,Wang Shun,M,22.0,191.0,74.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Individual Medley,Bronze
128605,Wang Xin (Ruoxue-),F,15.0,137.0,28.0,China,CHN,2008 Summer,2008,Summer,Beijing,Diving,Diving Women's Platform,Bronze
128605,Wang Xin (Ruoxue-),F,15.0,137.0,28.0,China,CHN,2008 Summer,2008,Summer,Beijing,Diving,Diving Women's Synchronized Platform,Gold
128611,Wang Xu,F,18.0,170.0,75.0,China,CHN,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Gold
128618,Wang Yan,F,16.0,140.0,33.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,Bronze
128626,Wang Yifu,M,39.0,174.0,85.0,China,CHN,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Air Pistol, 10 metres",Silver
128626,Wang Yifu,M,43.0,174.0,85.0,China,CHN,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Men's Air Pistol, 10 metres",Gold
128627,Wang Yihan,F,24.0,178.0,65.0,China,CHN,2012 Summer,2012,Summer,London,Badminton,Badminton Women's Singles,Silver
128628,Wang Yimei,F,20.0,190.0,90.0,China,CHN,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Bronze
128646,Wang Zhen,M,20.0,180.0,62.0,China,CHN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 20 kilometres Walk,Bronze
128646,Wang Zhen,M,24.0,180.0,62.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 20 kilometres Walk,Gold
128649,Wang Zheng,M,25.0,183.0,70.0,China,CHN,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Double Trap,Bronze
128653,Wang Zhiwei,M,24.0,178.0,77.0,China,CHN,2012 Summer,2012,Summer,London,Shooting,"Shooting Men's Free Pistol, 50 metres",Bronze
128675,"Samuel Kamau ""Sammy"" Wanjiru",M,21.0,163.0,51.0,Kenya,KEN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Marathon,Gold
128704,Andre Ward,M,20.0,185.0,80.0,United States,USA,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Light-Heavyweight,Gold
128705,"Rebecca Claire ""Becca"" Ward",F,18.0,170.0,61.0,United States,USA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Women's Sabre, Individual",Bronze
128705,"Rebecca Claire ""Becca"" Ward",F,18.0,170.0,61.0,United States,USA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Women's Sabre, Team",Bronze
128724,McLain Ward,M,28.0,176.0,70.0,United States,USA,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
128724,McLain Ward,M,32.0,176.0,70.0,United States,USA,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
128724,McLain Ward,M,40.0,176.0,70.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
128725,Natalie Anne Ward,F,24.0,168.0,64.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Bronze
128725,Natalie Anne Ward,F,28.0,168.0,64.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Silver
128725,Natalie Anne Ward,F,32.0,168.0,64.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,Bronze
128757,Jeremy Matthew Wariner,M,20.0,188.0,71.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 400 metres,Gold
128757,Jeremy Matthew Wariner,M,20.0,188.0,71.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
128757,Jeremy Matthew Wariner,M,24.0,188.0,71.0,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 400 metres,Silver
128757,Jeremy Matthew Wariner,M,24.0,188.0,71.0,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
128773,Damian Warner,M,26.0,185.0,83.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Decathlon,Bronze
128801,Jonas Warrer,M,29.0,181.0,77.0,Denmark,DEN,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Mixed Skiff,Gold
128845,Konrad Wasielewski,M,23.0,194.0,91.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Quadruple Sculls,Gold
128853,Conny Wamuth,F,25.0,167.0,64.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
128916,Natasha Watcham-Roy,F,24.0,170.0,67.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Bronze
128918,Peter Graham Waterfield,M,23.0,167.0,65.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Diving,Diving Men's Synchronized Platform,Silver
128920,Jason Waterhouse,M,24.0,185.0,75.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Mixed Multihull,Silver
128941,Natasha Watley,F,22.0,175.0,78.0,United States,USA,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Gold
128941,Natasha Watley,F,26.0,175.0,78.0,United States,USA,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,Silver
128960,"Deborah Kathleen ""Debbie"" Watson",F,34.0,178.0,71.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Gold
128974,"Joshua John ""Josh"" Watson",M,23.0,184.0,80.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
128979,Marcus China Watson,M,25.0,177.0,88.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Silver
128997,"Mitchell ""Mitch"" Watt",M,24.0,184.0,83.0,Australia,AUS,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Long Jump,Silver
129042,Stanislas Wawrinka,M,23.0,183.0,79.0,Switzerland,SUI,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Men's Doubles,Gold
129069,Casey McGhee Weathers,M,23.0,185.0,99.0,United States,USA,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Bronze
129089,Hollie Webb,F,25.0,165.0,65.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Gold
129096,Sarah Kathleen Webb (-Gosling),F,27.0,176.0,68.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Sailing,Sailing Women's Three Person Keelboat,Gold
129096,Sarah Kathleen Webb (-Gosling),F,31.0,176.0,68.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Women's Three Person Keelboat,Gold
129113,Alexander Weber (-Achten),M,22.0,,,Germany,GER,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Sabre, Team",Bronze
129126,Franziska Weber,F,23.0,176.0,70.0,Germany,GER,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold
129126,Franziska Weber,F,23.0,176.0,70.0,Germany,GER,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
129126,Franziska Weber,F,27.0,176.0,70.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
129126,Franziska Weber,F,27.0,176.0,70.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
129164,Garrett Weber-Gale,M,23.0,188.0,82.0,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
